,ORDERTYPE,CUSTOMER,ITEMCODE,ORDERDATE,OREDEREDQUANTITY
41369,ES1,C00314,IT0001076,09-AUG,1500.0
41370,ES1,C00314,IT0001076,09-AUG,1500.0
41371,ES1,C00314,IT0001076,09-AUG,1500.0
41372,ES1,C00314,IT0001076,09-AUG,1500.0
41373,ES1,C00311,IT0001020,20-JAN,160.0
41374,ES3,C00293,IT0001076,22-MAY,351.0
41375,ES1,C00283,IT0001151,24-JUL,48.0
41376,ES1,C00256,IT0001471,22-DEC,63.0
41377,ES1,C00314,IT0001170,09-AUG,126.0
41378,ES1,C00115,IT0001012,07-DEC,500.0
41379,ES1,C00313,IT0001012,17-NOV,2500.0
41380,ES1,C00115,IT0001151,29-AUG,200.0
41381,ES1,C00115,IT0001151,29-AUG,200.0
41382,ES1,C00127,IT0001467,24-AUG,7.0
41383,ES1,C00355,IT0001227,06-JAN,120.0
41384,ES3,C00246,IT0001012,16-OCT,500.0
41385,ES1,C00246,IT0001012,12-JAN,250.0
41386,ES1,C00156,IT0001096,25-OCT,3200.0
41387,ES1,C00156,IT0001096,25-OCT,3200.0
41388,ES1,C00301,IT0001020,16-AUG,320.0
41389,ES1,C00315,IT0001172,19-OCT,18.0
41390,ES1,C00301,IT0001020,16-AUG,320.0
41391,ES1,C00301,IT0001020,12-MAR,160.0
41392,ES1,C00301,IT0001020,01-AUG,800.0
41393,ES1,C00355,IT0001217,04-AUG,280.0
41394,ES1,C00223,IT0001416,05-DEC,138.0
41395,ES1,C00285,IT0001016,26-JAN,1500.0
41396,ES1,C00311,IT0001108,29-AUG,130.0
41397,ES1,C00257,IT0001108,28-JUN,130.0
41398,ES1,C00173,IT0001085,08-JUN,1500.0
41399,ES1,C00251,IT0001020,24-JAN,500.0
41400,ES1,C00240,IT0001020,27-AUG,480.0
41401,ES1,C00240,IT0001020,27-AUG,480.0
41402,ES1,C00138,IT0001096,21-SEP,340.0
41403,ES1,C00127,IT0001020,12-JUN,3200.0
41404,ES1,C00127,IT0001020,12-JUN,3200.0
41405,ES1,C00127,IT0001020,20-JAN,160.0
41406,ES1,C00133,IT0001471,27-NOV,25.0
41407,ES1,C00335,IT0001020,28-DEC,160.0
41408,ES1,C00314,IT0001012,14-SEP,1500.0
41409,ES1,C00314,IT0001012,14-SEP,1500.0
41410,ES3,C00337,IT0001088,10-DEC,640.0
41411,ES1,C00313,IT0001012,17-NOV,2500.0
41412,ES1,C00313,IT0001012,17-NOV,2500.0
41413,ES1,C00313,IT0001088,21-JAN,320.0
41414,ES1,C00358,IT0001133,15-MAR,6.0
41415,ES1,C00166,IT0001135,30-MAR,100.0
41416,ES1,C00359,IT0001401,17-MAR,20.0
41417,ES1,C00313,IT0001088,21-JAN,320.0
41418,ES1,C00313,IT0001088,21-JAN,320.0
41419,ES1,C00287,IT0001012,02-NOV,500.0
41420,ES1,C00287,IT0001012,02-NOV,500.0
41421,ES1,C00283,IT0001088,30-JAN,160.0
41422,ES3,C00329,IT0001088,27-JUL,2300.0
41423,ES3,C00329,IT0001088,27-JUL,2300.0
41424,0,0,0,0,0.0
41425,ES1,C00355,IT0001514,10-AUG,71.0
41426,ES3,C00329,IT0001088,27-JUL,2300.0
41427,ES3,C00329,IT0001088,27-JUL,2300.0
41428,ES1,C00285,IT0001030,22-MAY,100.0
41429,ES1,C00315,IT0001068,04-JAN,144.0
41430,ES1,C00311,IT0001068,20-JAN,72.0
41431,ES1,C00314,IT0001068,04-JUL,72.0
41432,ES1,C00240,IT0001068,12-APR,72.0
41433,ES1,C00238,IT0001162,28-OCT,150.0
41434,ES1,C00238,IT0001162,28-OCT,150.0
41435,ES1,C00335,IT0001162,28-DEC,60.0
41436,ES1,C00102,IT0001133,16-SEP,1002.0
41437,ES1,C00102,IT0001133,16-SEP,1002.0
41438,ES1,C00240,IT0001415,10-JAN,15.0
41439,ES1,C00301,IT0001414,13-MAR,10.0
41440,ES1,C00240,IT0001040,31-JAN,72.0
41441,ES3,C00166,IT0001114,28-FEB,16.0
41442,ES1,C00287,IT0001040,02-NOV,72.0
41443,ES3,C00110,IT0001113,10-FEB,144.0
41444,ES3,C00110,IT0001113,10-FEB,144.0
41445,ES1,C00102,IT0001133,16-SEP,1002.0
41446,ES1,C00102,IT0001133,16-SEP,1002.0
41447,ES1,C00335,IT0001162,28-DEC,60.0
41448,ES1,C00102,IT0001133,16-SEP,1002.0
41449,ES1,C00102,IT0001133,16-SEP,1002.0
41450,ES1,C00102,IT0001133,16-SEP,1002.0
41451,ES1,C00102,IT0001133,16-SEP,1002.0
41452,ES1,C00102,IT0001133,16-SEP,1002.0
41453,ES1,C00102,IT0001133,16-SEP,1002.0
41454,ES1,C00152,IT0001026,27-OCT,800.0
41455,ES1,C00152,IT0001026,27-OCT,800.0
41456,ES1,C00252,IT0001024,18-NOV,500.0
41457,ES1,C00252,IT0001084,26-JUL,750.0
41458,ES1,C00312,IT0001077,04-JAN,250.0
41459,ES1,C00312,IT0001077,04-JAN,250.0
41460,ES3,C00246,IT0001088,22-MAR,160.0
41461,ES1,C00154,IT0001076,13-FEB,1000.0
41462,ES1,C00154,IT0001076,13-FEB,1000.0
41463,ES1,C00143,IT0001376,14-NOV,6.0
41464,ES1,C00316,IT0001076,13-JUN,250.0
41465,ES1,C00283,IT0001176,23-MAY,12.0
41466,ES3,C00340,IT0001076,17-JAN,250.0
41467,ES1,C00301,IT0001076,27-APR,1000.0
41468,ES1,C00127,IT0001020,12-JUN,3200.0
41469,ES1,C00127,IT0001020,12-JUN,3200.0
41470,ES1,C00127,IT0001020,12-JUN,3200.0
41471,ES1,C00127,IT0001020,12-JUN,3200.0
41472,ES1,C00127,IT0001020,12-JUN,3200.0
41473,ES1,C00342,IT0001088,17-MAY,480.0
41474,ES1,C00342,IT0001088,17-MAY,480.0
41475,ES1,C00342,IT0001088,17-MAY,480.0
41476,ES1,C00354,IT0001076,18-FEB,250.0
41477,ES1,C00112,IT0001106,06-JAN,180.0
41478,ES1,C00173,IT0001036,13-AUG,100.0
41479,ES1,C00287,IT0001113,14-MAR,72.0
41480,ES1,C00305,IT0001101,05-NOV,1000.0
41481,ES1,C00305,IT0001101,05-NOV,1000.0
41482,ES1,C00127,IT0001068,12-JUN,216.0
41483,ES1,C00127,IT0001068,12-JUN,216.0
41484,ES1,C00238,IT0001101,13-APR,180.0
41485,ES1,C00370,IT0001099,05-JUN,320.0
41486,ES3,C00340,IT0001012,07-FEB,250.0
41487,ES1,C00313,IT0001151,12-JUL,56.0
41488,ES3,C00354,IT0001159,18-JUL,96.0
41489,ES1,C00315,IT0001151,21-SEP,128.0
41490,ES1,C00245,IT0001466,09-NOV,73.0
41491,ES1,C00301,IT0001012,17-JAN,1500.0
41492,ES1,C00301,IT0001012,17-JAN,1500.0
41493,ES1,C00301,IT0001020,01-AUG,800.0
41494,ES1,C00301,IT0001020,01-AUG,800.0
41495,ES1,C00173,IT0001031,12-OCT,100.0
41496,ES1,C00173,IT0001036,17-APR,30.0
41497,ES1,C00301,IT0001113,28-MAR,72.0
41498,ES1,C00313,IT0001012,17-NOV,2500.0
41499,ES1,C00313,IT0001012,17-NOV,2500.0
41500,ES1,C00301,IT0001162,16-AUG,60.0
41501,ES1,C00287,IT0001140,04-MAY,108.0
41502,ES3,C00201,IT0001084,22-AUG,150.0
41503,ES1,C00355,IT0001221,22-MAR,8.0
41504,ES1,C00360,IT0001474,21-APR,3.0
41505,ES1,C00126,IT0001133,26-DEC,480.0
41506,ES1,C00126,IT0001133,26-DEC,480.0
41507,ES1,C00355,IT0001517,16-NOV,144.0
41508,ES1,C00355,IT0001517,25-AUG,72.0
41509,ES1,C00313,IT0001113,24-OCT,72.0
41510,ES1,C00313,IT0001113,10-AUG,50.0
41511,ES1,C00313,IT0001028,24-OCT,180.0
41512,ES1,C00252,IT0001106,16-NOV,40.0
41513,ES1,C00359,IT0001474,15-FEB,50.0
41514,ES1,C00143,IT0001096,11-FEB,75.0
41515,ES1,C00251,IT0001012,24-JAN,200.0
41516,ES1,C00110,IT0001133,13-AUG,42.0
41517,ES3,C00128,IT0001124,26-OCT,40.0
41518,ES1,C00115,IT0001124,14-JUL,24.0
41519,ES1,C00311,IT0001124,27-FEB,200.0
41520,ES1,C00124,IT0001084,05-OCT,500.0
41521,ES1,C00173,IT0001085,21-SEP,600.0
41522,ES1,C00173,IT0001085,21-SEP,600.0
41523,ES1,C00127,IT0001020,12-JUN,3200.0
41524,ES1,C00127,IT0001020,12-JUN,3200.0
41525,ES1,C00127,IT0001020,12-JUN,3200.0
41526,ES1,C00304,IT0001101,25-FEB,15.0
41527,ES1,C00205,IT0001113,02-JUN,72.0
41528,ES1,C00205,IT0001113,27-NOV,72.0
41529,ES1,C00245,IT0001113,20-JUL,200.0
41530,ES3,C00166,IT0001089,21-FEB,95.0
41531,ES1,C00309,IT0001076,14-SEP,250.0
41532,ES1,C00301,IT0001012,21-FEB,2500.0
41533,ES1,C00301,IT0001012,21-FEB,2500.0
41534,ES1,C00301,IT0001012,21-FEB,2500.0
41535,ES1,C00301,IT0001012,21-FEB,2500.0
41536,ES1,C00301,IT0001012,21-FEB,2500.0
41537,ES1,C00301,IT0001012,21-FEB,2500.0
41538,ES1,C00216,IT0001020,04-APR,160.0
41539,ES1,C00352,IT0001089,15-NOV,160.0
41540,ES1,C00301,IT0001076,27-APR,1000.0
41541,ES1,C00283,IT0001088,19-JUN,160.0
41542,ES1,C00115,IT0001076,15-JUN,2250.0
41543,ES1,C00115,IT0001076,15-JUN,2250.0
41544,ES1,C00115,IT0001076,15-JUN,2250.0
41545,ES1,C00115,IT0001076,15-JUN,2250.0
41546,ES1,C00362,IT0001087,22-FEB,20.0
41547,ES1,C00143,IT0001299,11-FEB,500.0
41548,ES1,C00320,IT0001300,27-OCT,2550.0
41549,ES1,C00115,IT0001076,15-JUN,2250.0
41550,ES3,C00340,IT0001088,26-JUN,160.0
41551,ES1,C00301,IT0001088,05-OCT,160.0
41552,ES1,C00301,IT0001012,17-JAN,1500.0
41553,ES1,C00301,IT0001012,17-JAN,1500.0
41554,ES1,C00115,IT0001076,15-JUN,2250.0
41555,ES1,C00304,IT0001076,15-MAY,500.0
41556,ES1,C00304,IT0001076,15-MAY,500.0
41557,ES3,C00277,IT0001088,15-AUG,160.0
41558,ES3,C00246,IT0001076,08-MAY,500.0
41559,ES3,C00246,IT0001076,08-MAY,500.0
41560,ES3,C00246,IT0001088,30-JUL,320.0
41561,ES1,C00290,IT0001414,20-JUL,13.0
41562,ES1,C00315,IT0001076,19-OCT,500.0
41563,ES1,C00292,IT0001096,06-NOV,80.0
41564,ES1,C00113,IT0001076,26-DEC,1000.0
41565,ES1,C00257,IT0001076,15-MAY,500.0
41566,ES1,C00257,IT0001124,13-FEB,24.0
41567,ES3,C00139,IT0001124,14-JUL,75.0
41568,ES1,C00238,IT0001162,30-MAY,102.0
41569,ES1,C00308,IT0001170,23-MAY,96.0
41570,ES1,C00254,IT0001139,21-FEB,30.0
41571,ES1,C00120,IT0001170,20-FEB,300.0
41572,ES1,C00256,IT0001471,28-NOV,127.0
41573,ES1,C00138,IT0001137,07-APR,100.0
41574,ES1,C00101,IT0001299,30-NOV,4000.0
41575,ES1,C00101,IT0001088,12-JUN,480.0
41576,0,0,0,0,0.0
41577,ES1,C00360,IT0001368,25-JUL,92.0
41578,ES1,C00240,IT0001028,15-FEB,180.0
41579,ES1,C00311,IT0001028,27-NOV,180.0
41580,ES3,C00139,IT0001101,20-APR,50.0
41581,ES1,C00314,IT0001108,20-NOV,130.0
41582,ES1,C00309,IT0001068,28-JUL,72.0
41583,ES1,C00129,IT0001068,20-SEP,72.0
41584,ES1,C00283,IT0001040,27-JUN,72.0
41585,ES1,C00115,IT0001040,21-MAY,72.0
41586,ES1,C00256,IT0001406,09-AUG,4.0
41587,ES1,C00138,IT0001041,08-JUN,2.0
41588,ES1,C00354,IT0001040,07-APR,72.0
41589,ES1,C00355,IT0001235,10-AUG,70.0
41590,ES1,C00195,IT0001042,29-OCT,25.0
41591,ES3,C00102,IT0001076,12-NOV,500.0
41592,ES3,C00337,IT0001076,25-DEC,500.0
41593,ES1,C00256,IT0001076,16-MAY,250.0
41594,ES1,C00355,IT0001241,28-SEP,442.0
41595,ES1,C00355,IT0001241,06-JAN,221.0
41596,ES1,C00362,IT0001356,11-APR,20.0
41597,ES1,C00355,IT0001239,03-JAN,221.0
41598,ES1,C00355,IT0001239,21-JAN,663.0
41599,ES1,C00355,IT0001241,13-JAN,442.0
41600,ES1,C00138,IT0001079,21-SEP,750.0
41601,ES1,C00238,IT0001012,13-APR,1500.0
41602,ES1,C00129,IT0001020,01-NOV,160.0
41603,ES3,C00128,IT0001020,29-MAR,160.0
41604,ES1,C00312,IT0001020,07-DEC,160.0
41605,ES1,C00112,IT0001096,12-APR,1120.0
41606,ES1,C00112,IT0001096,12-APR,1120.0
41607,ES1,C00102,IT0001028,24-MAY,180.0
41608,ES1,C00333,IT0001147,14-NOV,9.0
41609,ES1,C00287,IT0001012,14-MAR,250.0
41610,ES1,C00283,IT0001020,17-APR,160.0
41611,ES1,C00287,IT0001020,25-MAY,320.0
41612,ES1,C00287,IT0001020,25-MAY,320.0
41613,ES1,C00284,IT0001096,31-MAY,700.0
41614,ES1,C00238,IT0001012,13-APR,1500.0
41615,ES1,C00314,IT0001012,03-APR,1250.0
41616,ES1,C00314,IT0001012,03-APR,1250.0
41617,ES1,C00240,IT0001012,16-OCT,250.0
41618,ES1,C00246,IT0001433,02-APR,34.0
41619,ES1,C00201,IT0001151,13-FEB,144.0
41620,ES1,C00237,IT0001170,02-AUG,300.0
41621,ES1,C00315,IT0001151,03-NOV,160.0
41622,ES1,C00127,IT0001020,07-JUN,160.0
41623,ES1,C00127,IT0001020,24-AUG,160.0
41624,ES1,C00115,IT0001088,21-MAR,320.0
41625,ES1,C00301,IT0001174,07-SEP,18.0
41626,ES1,C00115,IT0001063,29-AUG,180.0
41627,ES1,C00313,IT0001068,08-SEP,144.0
41628,ES3,C00110,IT0001076,08-JUN,500.0
41629,ES1,C00205,IT0001088,27-NOV,800.0
41630,ES1,C00205,IT0001088,27-NOV,800.0
41631,ES1,C00205,IT0001088,27-NOV,800.0
41632,ES3,C00366,IT0001088,21-DEC,640.0
41633,ES1,C00355,IT0001228,26-OCT,750.0
41634,ES1,C00355,IT0001228,26-OCT,750.0
41635,ES1,C00355,IT0001228,26-OCT,750.0
41636,ES1,C00313,IT0001162,16-MAY,198.0
41637,ES1,C00313,IT0001162,16-MAY,198.0
41638,ES1,C00315,IT0001432,11-MAY,6.0
41639,ES1,C00257,IT0001405,30-AUG,4.0
41640,ES1,C00257,IT0001405,30-AUG,4.0
41641,ES1,C00186,IT0001068,14-MAR,504.0
41642,ES1,C00186,IT0001068,14-MAR,504.0
41643,ES1,C00186,IT0001068,14-MAR,504.0
41644,ES1,C00287,IT0001162,17-JUL,48.0
41645,ES1,C00283,IT0001151,22-SEP,192.0
41646,ES1,C00280,IT0001076,07-MAR,500.0
41647,ES1,C00115,IT0001088,04-OCT,480.0
41648,ES1,C00205,IT0001076,01-NOV,1250.0
41649,ES1,C00205,IT0001076,01-NOV,1250.0
41650,ES1,C00205,IT0001076,01-NOV,1250.0
41651,ES3,C00205,IT0001076,24-NOV,3242.0
41652,ES3,C00205,IT0001076,24-NOV,3242.0
41653,ES1,C00334,IT0001184,10-APR,72.0
41654,ES1,C00297,IT0001116,24-FEB,50.0
41655,ES1,C00251,IT0001040,15-MAR,50.0
41656,ES1,C00115,IT0001028,18-JUL,180.0
41657,ES1,C00283,IT0001162,04-MAY,30.0
41658,ES1,C00110,IT0001151,08-SEP,200.0
41659,ES1,C00354,IT0001020,21-DEC,800.0
41660,ES1,C00354,IT0001020,21-DEC,800.0
41661,ES1,C00205,IT0001088,14-SEP,960.0
41662,ES1,C00205,IT0001088,14-SEP,960.0
41663,ES1,C00205,IT0001088,14-SEP,960.0
41664,ES1,C00354,IT0001088,21-NOV,320.0
41665,ES1,C00113,IT0001020,25-JUL,640.0
41666,ES1,C00113,IT0001020,25-JUL,640.0
41667,ES1,C00113,IT0001020,25-JUL,640.0
41668,ES1,C00335,IT0001012,07-SEP,2500.0
41669,ES1,C00335,IT0001012,07-SEP,2500.0
41670,ES1,C00335,IT0001012,07-SEP,2500.0
41671,ES1,C00315,IT0001012,05-OCT,750.0
41672,ES1,C00315,IT0001012,05-OCT,750.0
41673,ES1,C00205,IT0001012,22-AUG,1500.0
41674,ES1,C00205,IT0001012,22-AUG,1500.0
41675,ES1,C00205,IT0001012,22-AUG,1500.0
41676,ES1,C00205,IT0001076,24-MAR,2500.0
41677,ES1,C00205,IT0001076,24-MAR,2500.0
41678,ES3,C00110,IT0001076,08-JUN,500.0
41679,ES1,C00182,IT0001076,10-APR,30.0
41680,ES1,C00182,IT0001076,21-MAY,150.0
41681,ES1,C00115,IT0001088,04-OCT,480.0
41682,ES1,C00313,IT0001020,24-DEC,320.0
41683,ES1,C00115,IT0001012,15-JUN,2500.0
41684,ES1,C00115,IT0001012,15-JUN,2500.0
41685,ES1,C00115,IT0001012,15-JUN,2500.0
41686,ES1,C00115,IT0001012,15-JUN,2500.0
41687,ES1,C00115,IT0001012,15-JUN,2500.0
41688,ES3,C00313,IT0001012,04-DEC,2000.0
41689,ES1,C00301,IT0001012,07-SEP,3000.0
41690,ES1,C00301,IT0001012,07-SEP,3000.0
41691,ES1,C00301,IT0001012,07-SEP,3000.0
41692,ES1,C00301,IT0001012,07-SEP,3000.0
41693,ES1,C00283,IT0001012,12-MAR,500.0
41694,ES1,C00283,IT0001012,12-MAR,500.0
41695,ES1,C00283,IT0001012,12-MAY,500.0
41696,ES1,C00246,IT0001076,11-AUG,1500.0
41697,ES1,C00246,IT0001076,11-AUG,1500.0
41698,ES3,C00313,IT0001078,08-AUG,500.0
41699,ES1,C00287,IT0001012,04-AUG,250.0
41700,ES1,C00301,IT0001012,07-SEP,3000.0
41701,ES1,C00301,IT0001012,07-SEP,3000.0
41702,ES1,C00301,IT0001076,23-MAY,250.0
41703,ES1,C00287,IT0001076,17-OCT,250.0
41704,ES1,C00287,IT0001024,13-AUG,50.0
41705,ES3,C00313,IT0001012,04-DEC,2000.0
41706,ES1,C00128,IT0001012,15-AUG,2500.0
41707,ES1,C00128,IT0001012,15-AUG,2500.0
41708,ES1,C00128,IT0001012,15-AUG,2500.0
41709,ES3,C00293,IT0001076,29-OCT,400.0
41710,ES1,C00313,IT0001076,09-OCT,750.0
41711,ES1,C00143,IT0001012,05-APR,500.0
41712,ES1,C00115,IT0001012,29-NOV,1250.0
41713,ES1,C00110,IT0001151,08-SEP,200.0
41714,ES1,C00110,IT0001151,08-SEP,200.0
41715,ES1,C00110,IT0001151,10-JUL,200.0
41716,ES1,C00301,IT0001170,26-SEP,60.0
41717,ES1,C00283,IT0001170,22-SEP,66.0
41718,ES1,C00313,IT0001162,05-JAN,78.0
41719,ES1,C00280,IT0001162,19-JUL,12.0
41720,ES1,C00301,IT0001159,23-JUN,32.0
41721,ES3,C00143,IT0001371,20-DEC,24.0
41722,ES1,C00280,IT0001488,19-JUL,4.0
41723,ES1,C00143,IT0001371,25-JUL,11.0
41724,ES1,C00240,IT0001381,16-NOV,69.0
41725,ES1,C00372,IT0001376,05-JUL,24.0
41726,ES1,C00315,IT0001376,04-OCT,4.0
41727,ES1,C00334,IT0001162,07-AUG,42.0
41728,ES1,C00237,IT0001043,02-JUN,144.0
41729,ES1,C00115,IT0001012,29-NOV,1250.0
41730,ES1,C00309,IT0001012,06-SEP,750.0
41731,ES3,C00277,IT0001076,04-SEP,30.0
41732,ES1,C00205,IT0001076,24-MAR,2500.0
41733,ES1,C00205,IT0001076,24-MAR,2500.0
41734,ES1,C00205,IT0001076,24-MAR,2500.0
41735,ES1,C00334,IT0001076,21-FEB,250.0
41736,ES1,C00335,IT0001016,04-JUL,250.0
41737,ES1,C00101,IT0001076,07-SEP,250.0
41738,ES1,C00257,IT0001076,18-DEC,250.0
41739,ES1,C00101,IT0001076,17-OCT,250.0
41740,ES1,C00354,IT0001012,18-JAN,2500.0
41741,ES1,C00354,IT0001012,18-JAN,2500.0
41742,ES1,C00342,IT0001012,06-FEB,750.0
41743,ES1,C00342,IT0001012,06-FEB,750.0
41744,ES3,C00238,IT0001076,12-MAY,1000.0
41745,ES3,C00238,IT0001076,12-MAY,1000.0
41746,ES1,C00256,IT0001076,26-JAN,500.0
41747,ES1,C00311,IT0001076,06-JAN,750.0
41748,ES1,C00314,IT0001076,11-FEB,1500.0
41749,ES1,C00314,IT0001076,11-FEB,1500.0
41750,ES1,C00238,IT0001162,25-OCT,78.0
41751,ES1,C00205,IT0001151,31-OCT,80.0
41752,ES3,C00354,IT0001151,02-MAY,64.0
41753,ES1,C00205,IT0001170,16-MAY,42.0
41754,ES1,C00205,IT0001170,16-MAY,42.0
41755,ES1,C00311,IT0001159,12-DEC,40.0
41756,ES1,C00143,IT0001381,21-NOV,13.0
41757,ES1,C00315,IT0001499,29-MAR,20.0
41758,ES1,C00314,IT0001076,11-FEB,1500.0
41759,ES1,C00314,IT0001076,11-FEB,1500.0
41760,ES1,C00314,IT0001076,11-FEB,1500.0
41761,ES1,C00115,IT0001076,17-MAY,750.0
41762,ES1,C00115,IT0001076,17-MAY,750.0
41763,ES1,C00283,IT0001133,05-DEC,6.0
41764,ES3,C00128,IT0001133,22-FEB,18.0
41765,ES1,C00313,IT0001076,29-DEC,250.0
41766,ES1,C00339,IT0001143,31-MAR,60.0
41767,ES3,C00313,IT0001088,21-JAN,197.0
41768,ES3,C00313,IT0001088,02-MAY,160.0
41769,ES1,C00316,IT0001088,18-APR,160.0
41770,ES1,C00115,IT0001076,23-DEC,1750.0
41771,ES1,C00115,IT0001076,23-DEC,1750.0
41772,ES1,C00115,IT0001076,23-DEC,1750.0
41773,ES1,C00115,IT0001076,23-DEC,1750.0
41774,ES1,C00115,IT0001076,23-DEC,1750.0
41775,ES1,C00110,IT0001088,10-JUL,1120.0
41776,ES1,C00283,IT0001176,16-MAY,18.0
41777,ES1,C00283,IT0001176,18-AUG,54.0
41778,ES1,C00283,IT0001176,18-AUG,54.0
41779,ES1,C00113,IT0001108,09-AUG,130.0
41780,ES1,C00367,IT0001394,27-APR,5.0
41781,ES1,C00264,IT0001024,18-DEC,480.0
41782,ES1,C00354,IT0001088,21-NOV,320.0
41783,ES1,C00314,IT0001088,03-APR,800.0
41784,ES1,C00115,IT0001076,23-DEC,1750.0
41785,ES1,C00102,IT0001176,05-JUL,12.0
41786,ES1,C00102,IT0001176,26-SEP,18.0
41787,ES1,C00107,IT0001455,23-JUN,2.0
41788,ES1,C00293,IT0001113,11-FEB,4.0
41789,ES1,C00115,IT0001113,13-NOV,72.0
41790,ES1,C00301,IT0001113,01-AUG,72.0
41791,ES3,C00128,IT0001068,18-JUL,144.0
41792,ES3,C00313,IT0001113,31-MAR,30.0
41793,ES1,C00113,IT0001113,06-DEC,144.0
41794,ES1,C00205,IT0001113,31-OCT,72.0
41795,ES3,C00257,IT0001113,23-APR,216.0
41796,ES1,C00314,IT0001088,03-APR,800.0
41797,ES1,C00314,IT0001088,03-APR,800.0
41798,ES1,C00314,IT0001088,03-APR,800.0
41799,ES1,C00245,IT0001124,09-MAR,100.0
41800,ES1,C00257,IT0001159,28-MAR,24.0
41801,ES1,C00101,IT0001124,04-DEC,100.0
41802,ES1,C00101,IT0001124,28-JUN,100.0
41803,ES1,C00257,IT0001433,30-AUG,10.0
41804,ES1,C00127,IT0001151,24-MAY,32.0
41805,ES1,C00342,IT0001151,06-NOV,104.0
41806,ES1,C00314,IT0001151,04-JUL,320.0
41807,ES1,C00314,IT0001151,04-JUL,320.0
41808,ES1,C00314,IT0001151,04-JUL,320.0
41809,ES1,C00314,IT0001088,03-APR,800.0
41810,ES1,C00354,IT0001088,07-APR,160.0
41811,ES1,C00315,IT0001088,18-JUL,480.0
41812,ES1,C00315,IT0001088,18-JUL,480.0
41813,ES1,C00315,IT0001088,18-JUL,480.0
41814,ES1,C00238,IT0001076,22-MAR,1500.0
41815,ES1,C00238,IT0001076,22-MAR,1500.0
41816,ES1,C00238,IT0001076,22-MAR,1500.0
41817,ES1,C00238,IT0001076,22-MAR,1500.0
41818,ES3,C00311,IT0001076,30-JAN,250.0
41819,ES1,C00205,IT0001020,16-MAY,800.0
41820,ES1,C00205,IT0001020,16-MAY,800.0
41821,ES1,C00205,IT0001020,16-MAY,800.0
41822,0,0,0,0,0.0
41823,ES1,C00313,IT0001048,23-JUN,250.0
41824,ES1,C00115,IT0001020,18-FEB,1120.0
41825,ES1,C00115,IT0001020,18-FEB,1120.0
41826,ES1,C00115,IT0001020,18-FEB,1120.0
41827,ES1,C00110,IT0001088,10-JUL,1120.0
41828,ES1,C00110,IT0001088,10-JUL,1120.0
41829,ES1,C00356,IT0001479,13-FEB,17.0
41830,ES1,C00151,IT0001249,23-JUL,160.0
41831,ES3,C00257,IT0001113,23-APR,216.0
41832,ES1,C00193,IT0001113,27-AUG,20.0
41833,ES1,C00311,IT0001113,10-MAR,72.0
41834,ES3,C00257,IT0001113,16-OCT,100.0
41835,ES3,C00102,IT0001113,12-DEC,72.0
41836,ES1,C00335,IT0001113,17-OCT,144.0
41837,ES1,C00205,IT0001068,27-NOV,72.0
41838,ES1,C00314,IT0001040,03-APR,72.0
41839,ES1,C00315,IT0001028,07-MAR,180.0
41840,ES1,C00205,IT0001151,21-SEP,80.0
41841,ES3,C00304,IT0001151,18-OCT,64.0
41842,ES1,C00246,IT0001151,10-MAR,24.0
41843,ES1,C00313,IT0001151,15-NOV,80.0
41844,ES3,C00110,IT0001159,29-FEB,32.0
41845,ES1,C00283,IT0001076,20-FEB,250.0
41846,ES3,C00152,IT0001018,03-APR,750.0
41847,ES1,C00312,IT0001151,02-NOV,24.0
41848,ES1,C00355,IT0001219,22-MAR,463.0
41849,ES1,C00355,IT0001219,22-MAR,463.0
41850,ES1,C00115,IT0001113,21-MAY,144.0
41851,ES1,C00115,IT0001113,21-MAY,144.0
41852,ES1,C00301,IT0001068,09-MAY,144.0
41853,ES1,C00237,IT0001106,07-APR,180.0
41854,ES1,C00252,IT0001106,27-JAN,100.0
41855,ES1,C00313,IT0001108,07-MAR,130.0
41856,ES1,C00277,IT0001076,21-JUN,100.0
41857,ES1,C00313,IT0001088,13-DEC,160.0
41858,ES3,C00139,IT0001076,08-MAR,500.0
41859,ES1,C00205,IT0001076,21-SEP,1000.0
41860,ES1,C00205,IT0001108,30-JUL,130.0
41861,ES1,C00165,IT0001088,17-AUG,1340.0
41862,ES1,C00165,IT0001088,17-AUG,1340.0
41863,ES3,C00106,IT0001108,16-JAN,100.0
41864,ES1,C00264,IT0001106,07-MAY,360.0
41865,ES1,C00264,IT0001106,07-MAY,360.0
41866,ES3,C00238,IT0001101,10-AUG,180.0
41867,ES1,C00240,IT0001151,16-OCT,56.0
41868,0,0,0,0,0.0
41869,ES1,C00334,IT0001151,26-NOV,64.0
41870,ES1,C00314,IT0001162,14-DEC,240.0
41871,ES1,C00283,IT0001151,05-DEC,256.0
41872,ES1,C00104,IT0001076,09-FEB,100.0
41873,ES1,C00283,IT0001076,13-NOV,500.0
41874,ES3,C00102,IT0001088,04-AUG,320.0
41875,ES1,C00101,IT0001088,11-MAY,320.0
41876,ES1,C00139,IT0001140,21-NOV,120.0
41877,ES1,C00283,IT0001151,05-DEC,256.0
41878,ES1,C00110,IT0001151,10-JUL,200.0
41879,ES1,C00113,IT0001124,26-SEP,56.0
41880,ES1,C00315,IT0001133,13-AUG,6.0
41881,ES3,C00128,IT0001151,04-FEB,40.0
41882,ES1,C00115,IT0001151,24-JUL,8.0
